frame,frac,disp,eps_t_mm,eps_r_mrad,dir,e0_t_mm,e0_r_mrad,all_t_mm,all_r_mrad,all_rho_t,all_rho_r,robust_t_mm,robust_r_mrad,robust_rho_t,robust_rho_r,oracle_t_mm,oracle_r_mrad,oracle_rho_t,oracle_rho_r,shift_t_mm,shift_r_mrad,shift_rho_t,shift_rho_r
30,0.02,2.0,10.0,5.0,1,9.999999999999998,5.0,0.20777120229815296,0.16632532749569823,0.0207771202298153,0.03326506549913964,0.016688265199670076,0.018889469454498733,0.001668826519967008,0.0037778938908997464,0.01502797744815165,0.00449310024900191,0.0015027977448151654,0.0008986200498003821,0.23725423638923,0.17605255379054852,0.023725423638923004,0.0352105107581097
30,0.02,2.0,10.0,5.0,2,10.0,5.0,0.2077822718762899,0.16633061603057708,0.02077822718762899,0.03326612320611542,0.01667471046444871,0.01888384045914383,0.0016674710464448712,0.0037767680918287657,0.015018945724062049,0.004496451413704112,0.0015018945724062048,0.0008992902827408224,0.20839319737807743,0.16728184997563014,0.020839319737807744,0.03345636999512603
30,0.02,2.0,10.0,5.0,3,10.0,5.0,0.20806316265179567,0.1663620903915235,0.020806316265179568,0.0332724180783047,0.017475137130270487,0.01891329239806543,0.0017475137130270487,0.0037826584796130857,0.015333718348805678,0.004525100867456876,0.0015333718348805678,0.0009050201734913752,0.20793536601666074,0.16927024309654456,0.020793536601666072,0.033854048619308914
30,0.02,2.0,20.0,2.0,0,19.999999999999996,1.9999999999999996,0.2001701527506427,0.1577247336268982,0.010008507637532136,0.07886236681344912,0.0651048712647814,0.026733467728545523,0.0032552435632390705,0.013366733864272765,0.09858369128740475,0.033816188486599175,0.0049291845643702386,0.01690809424329959,0.2241175220828046,0.1618155552810028,0.011205876104140233,0.08090777764050142
30,0.02,2.0,20.0,2.0,1,20.0,2.0,0.2121992573241359,0.17059180466260176,0.010609962866206794,0.08529590233130088,0.0383659669816483,0.019536108218783498,0.001918298349082415,0.009768054109391749,0.07832834580940104,0.02677776651054643,0.003916417290470052,0.013388883255273215,0.2388999509511984,0.17996203244728085,0.01194499754755992,0.08998101622364042
30,0.02,2.0,20.0,2.0,2,20.0,2.0,0.1962231774921362,0.16571914622326822,0.00981115887460681,0.08285957311163411,0.020954944512439868,0.017810627494239117,0.0010477472256219934,0.008905313747119559,0.03805830504307578,0.012425882097525973,0.001902915252153789,0.006212941048762986,0.1965056006585582,0.16661874971179846,0.009825280032927911,0.08330937485589923
30,0.02,2.0,20.0,2.0,3,20.0,2.0,0.2255186443309327,0.16992777435911383,0.011275932216546634,0.08496388717955691,0.07638335306943916,0.029520306945865424,0.003819167653471958,0.014760153472932712,0.051868996631785506,0.015302859681324181,0.002593449831589275,0.007651429840662091,0.22676435668198744,0.17305816264337273,0.011338217834099372,0.08652908132168637
30,0.02,2.0,20.0,5.0,0,19.999999999999996,4.999999999999998,0.221985242614003,0.16916391378930756,0.01109926213070015,0.03383278275786152,0.04061276599936249,0.022193605712395332,0.002030638299968125,0.004438721142479068,0.011891987622154725,0.005403773520157182,0.0005945993811077363,0.0010807547040314368,0.21879626508923716,0.16945329144500879,0.010939813254461861,0.03389065828900177
30,0.02,2.0,20.0,5.0,1,20.0,5.0,0.19197692373212094,0.16232403212381807,0.009598846186606048,0.03246480642476361,0.004464612946935574,0.019523669368048373,0.0002232306473467787,0.0039047338736096747,0.029800311920968388,0.01186585694838985,0.0014900155960484193,0.00237317138967797,0.21980406066081107,0.1709791083785039,0.010990203033040553,0.03419582167570078
30,0.02,2.0,20.0,5.0,2,20.0,5.0,0.20588587119056337,0.16621428471380248,0.010294293559528168,0.033242856942760496,0.027532308274190148,0.019499098191420098,0.0013766154137095075,0.0038998196382840195,0.04245031165309637,0.017711772681002325,0.0021225155826548187,0.003542354536200465,0.20717821303612344,0.16722502486329618,0.010358910651806172,0.03344500497265924
30,0.02,2.0,20.0,5.0,3,20.0,5.0,0.20769498584581397,0.16631488016858284,0.010384749292290699,0.03326297603371657,0.016707332741965487,0.018920718713744455,0.0008353666370982743,0.0037841437427488913,0.015096361757369425,0.004543570549831369,0.0007548180878684713,0.0009087141099662739,0.20765077964821144,0.16923032092778245,0.010382538982410571,0.03384606418555649
30,0.02,5.0,5.0,2.0,0,5.0,1.9999999999999996,0.22080591541949937,0.15026783455961243,0.04416118308389987,0.07513391727980623,0.05713452046279879,0.032929773805141206,0.011426904092559757,0.016464886902570607,0.014976250291271124,0.004477855493090655,0.002995250058254225,0.002238927746545328,0.21689039119018613,0.1503435850261989,0.04337807823803723,0.07517179251309947
30,0.02,5.0,5.0,2.0,1,5.000000000000002,1.9999999999999996,0.2207611655786807,0.15025396670926283,0.04415223311573612,0.07512698335463143,0.057162006003606665,0.03293937166553939,0.011432401200721328,0.016469685832769698,0.015078739293620904,0.0045022370312467926,0.00301574785872418,0.0022511185156233967,0.23552355303085185,0.15770466416859805,0.04710471060617035,0.07885233208429904
30,0.02,5.0,5.0,2.0,2,4.999999999999998,1.9999999999999991,0.22080251775886836,0.15025745429958345,0.044160503551773686,0.07512872714979175,0.057156268066297575,0.032936637161041005,0.011431253613259518,0.01646831858052051,0.01504389635764377,0.004492341684731685,0.003008779271528755,0.0022461708423658433,0.2252059858535837,0.1531526503058498,0.04504119717071676,0.07657632515292492
30,0.02,5.0,5.0,2.0,3,4.999999999999999,2.0,0.2207702095610677,0.1502568846748334,0.044154041912213546,0.0751284423374167,0.05712779864185804,0.032925889494473476,0.01142555972837161,0.016462944747236738,0.015041531607211112,0.004502199118798336,0.0030083063214422228,0.002251099559399168,0.2206132462762578,0.15427886754189105,0.04412264925525157,0.07713943377094552
30,0.02,5.0,5.0,5.0,0,5.0,4.999999999999999,0.2207836056038893,0.15025736772411985,0.044156721120777856,0.030051473544823976,0.057116703194846824,0.03291542272378001,0.011423340638969364,0.006583084544756003,0.01505109906311139,0.004471046386623139,0.003010219812622278,0.000894209277324628,0.2168940634826662,0.15033745553791183,0.043378812696533244,0.030067491107582372
30,0.02,5.0,5.0,5.0,1,5.0,5.0,0.2207957026738016,0.15025112335985571,0.04415914053476032,0.030050224671971142,0.057236082523267284,0.03297177887920934,0.011447216504653458,0.006594355775841868,0.014673010989367739,0.00437065536453518,0.002934602197873548,0.000874131072907036,0.23549876625340832,0.1577050546524346,0.047099753250681664,0.03154101093048692
30,0.02,5.0,5.0,5.0,2,5.000000000000001,4.999999999999999,0.22078776229052335,0.15027305676451835,0.04415755245810466,0.030054611352903677,0.057155069738658894,0.032931358433979825,0.011431013947731777,0.006586271686795966,0.014983132540233073,0.004478436016976001,0.002996626508046614,0.0008956872033952004,0.2251629617380346,0.1531452950732716,0.04503259234760691,0.030629059014654327
30,0.02,5.0,5.0,5.0,3,4.999999999999999,5.0,0.22079182263408667,0.1502547551278423,0.044158364526817345,0.030050951025568463,0.057118208165207976,0.032943173351138014,0.011423641633041597,0.006588634670227603,0.015031366117580809,0.004502586923904621,0.0030062732235161625,0.0009005173847809241,0.22057965627729004,0.15426598960086846,0.04411593125545801,0.030853197920173693
30,0.02,5.0,10.0,2.0,0,10.0,2.0,0.22075545844906452,0.15025503745965713,0.022075545844906452,0.07512751872982856,0.05714904433023745,0.03294708250945285,0.005714904433023745,0.016473541254726425,0.01503365968351986,0.004492196449959343,0.001503365968351986,0.0022460982249796714,0.2168576170076292,0.15032330666556817,0.02168576170076292,0.07516165333278409
30,0.02,5.0,10.0,2.0,1,10.000000000000002,2.0,0.220756177222015,0.1502612270227727,0.022075617722201495,0.07513061351138635,0.05714570269310844,0.0329337490875238,0.005714570269310843,0.0164668745437619,0.015125689354308653,0.0045089451105544435,0.001512568935430865,0.0022544725552772218,0.23543643454041352,0.1576862155602027,0.02354364345404135,0.07884310778010135
30,0.02,5.0,10.0,2.0,2,10.0,2.0000000000000004,0.22082521405380603,0.15026571751555043,0.022082521405380605,0.0751328587577752,0.05719068683801674,0.03293193708163311,0.005719068683801674,0.016465968540816552,0.014982220994587429,0.0044702618585285864,0.001498222099458743,0.002235130929264293,0.225157818711469,0.15314009600563686,0.0225157818711469,0.07657004800281841
30,0.02,5.0,10.0,2.0,3,10.000000000000004,1.9999999999999996,0.2207588178823413,0.15026170792422744,0.022075881788234122,0.07513085396211373,0.057129412652074836,0.03294161766563832,0.005712941265207482,0.016470808832819164,0.015119681727162902,0.0045004513331168,0.0015119681727162897,0.0022502256665584003,0.22057396510899488,0.15428381741430316,0.02205739651089948,0.0771419087071516
30,0.02,5.0,10.0,5.0,0,9.999999999999998,5.0,0.22063344184928183,0.1502179448068623,0.022063344184928186,0.030043588961372457,0.05729417557396416,0.03297230507955856,0.005729417557396417,0.006594461015911712,0.014693313541991805,0.004358317368441546,0.0014693313541991808,0.0008716634736883092,0.216795674590608,0.1503044407449258,0.021679567459060804,0.03006088814898516
30,0.02,5.0,10.0,5.0,1,9.999999999999996,4.999999999999999,0.2208094654279069,0.15023160627562318,0.022080946542790695,0.03004632125512464,0.05663498186834207,0.0327109119628526,0.005663498186834209,0.006542182392570521,0.015020451664997847,0.0045110880468475344,0.0015020451664997853,0.0009022176093695071,0.2355701594888933,0.1576817932881198,0.023557015948889336,0.03153635865762396
30,0.02,5.0,10.0,5.0,2,9.999999999999998,4.999999999999997,0.22160809883731056,0.15041441779168915,0.02216080988373106,0.030082883558337846,0.05748765672036305,0.03298435965408216,0.005748765672036306,0.006596871930816436,0.01465401124359265,0.004637916720400232,0.0014654011243592651,0.000927583344080047,0.22602882508267613,0.15331629990308052,0.022602882508267617,0.03066325998061612
30,0.02,5.0,10.0,5.0,3,10.0,4.999999999999998,0.22100299414154598,0.15027244895969818,0.022100299414154596,0.030054489791939646,0.05795002910010034,0.03320607554705836,0.005795002910010034,0.006641215109411674,0.016715894329313592,0.00506789029692331,0.0016715894329313592,0.0010135780593846623,0.22079059852553717,0.15427102763846712,0.022079059852553717,0.030854205527693433
30,0.02,5.0,20.0,2.0,0,20.0,1.9999999999999996,0.2237906107728039,0.1512749954657237,0.011189530538640195,0.07563749773286187,0.0595515514654949,0.03377606195779049,0.002977577573274745,0.016888030978895248,0.013016467157558364,0.0048447425891549115,0.0006508233578779182,0.002422371294577456,0.21939376188123172,0.1512190161041261,0.010969688094061587,0.07560950805206307
30,0.02,5.0,20.0,2.0,1,20.0,1.9999999999999996,0.21798128821875196,0.14919713914835758,0.010899064410937598,0.0745985695741788,0.0629433331960901,0.03429724928933177,0.003147166659804505,0.017148624644665888,0.03202931772327116,0.009737214579874599,0.001601465886163558,0.0048686072899373,0.23180528860520574,0.15633070444416344,0.011590264430260287,0.07816535222208174
30,0.02,5.0,20.0,2.0,2,19.999999999999996,1.9999999999999996,0.2365214678874754,0.1524940881529378,0.011826073394373773,0.07624704407646891,0.07623000538712989,0.039273402085391006,0.0038115002693564952,0.019636701042695506,0.030436251659481713,0.008390527395378593,0.0015218125829740859,0.004195263697689297,0.2402138737870765,0.1551385129746723,0.012010693689353827,0.07756925648733616
30,0.02,5.0,20.0,2.0,3,19.999999999999996,1.9999999999999996,0.2098906359485972,0.1482367653743008,0.010494531797429861,0.07411838268715042,0.05926552101802675,0.030634296907106232,0.0029632760509013378,0.01531714845355312,0.007643168076415312,0.004742919711504919,0.0003821584038207657,0.00237145985575246,0.2083063761887757,0.15154651284950774,0.010415318809438787,0.07577325642475388
30,0.02,5.0,20.0,5.0,0,19.99999999999999,5.0,0.22628779226045842,0.15191606846730366,0.011314389613022927,0.030383213693460732,0.06057819997170068,0.03435721258835081,0.0030289099985850356,0.006871442517670162,0.014125289327152278,0.006081886013534868,0.0007062644663576143,0.0012163772027069736,0.22139654343223228,0.15177893322050495,0.01106982717161162,0.03035578664410099
30,0.02,5.0,20.0,5.0,1,20.000000000000007,4.999999999999999,0.22079761613069393,0.1502665250432199,0.011039880806534693,0.030053305008643987,0.05714309579643442,0.03291974351749177,0.00285715478982172,0.006583948703498356,0.015036270612216615,0.004480444403203576,0.0007518135306108305,0.0008960888806407153,0.23552062298482046,0.15769741786515054,0.011776031149241018,0.031539483573030117
30,0.02,5.0,20.0,5.0,2,19.999999999999996,4.999999999999999,0.22060029092894176,0.1502425515014324,0.01103001454644709,0.030048510300286484,0.056712375105802695,0.032817305178211215,0.0028356187552901354,0.006563461035642244,0.014344655278887094,0.0042553112040675896,0.0007172327639443548,0.0008510622408135181,0.22499244463860918,0.15312433451591811,0.011249622231930462,0.03062486690318363
30,0.02,5.0,20.0,5.0,3,20.0,5.000000000000002,0.22077541333454972,0.15025507833561913,0.011038770666727486,0.030051015667123815,0.05712221930031877,0.03292225592449666,0.0028561109650159385,0.006584451184899329,0.015014180023792796,0.004486707154797505,0.0007507090011896398,0.0008973414309595007,0.22060241662440236,0.15428262834413414,0.011030120831220118,0.030856525668826816
30,0.02,10.0,5.0,2.0,0,4.999999999999998,2.0,0.22864758597846305,0.22313509480747518,0.045729517195692626,0.11156754740373759,0.01878426707243256,0.01587596521405973,0.0037568534144865134,0.007937982607029865,0.015048068813296967,0.004502583911340194,0.0030096137626593944,0.002251291955670097,0.22264670100282055,0.22368294846628875,0.04452934020056413,0.11184147423314438
30,0.02,10.0,5.0,2.0,1,5.000000000000002,2.0,0.22867202539582412,0.22314971717727614,0.045734405079164805,0.11157485858863807,0.018865558811952236,0.015894358037262444,0.003773111762390446,0.007947179018631222,0.014990833603487765,0.00447695714108888,0.002998166720697552,0.00223847857054444,0.2555907792075669,0.23144928154563868,0.051118155841513364,0.11572464077281934
30,0.02,10.0,5.0,2.0,2,5.0,2.0,0.2286302379096608,0.22313980339738984,0.04572604758193216,0.11156990169869492,0.01878853945363334,0.015878811759061,0.0037577078907266677,0.0079394058795305,0.014997483043720103,0.004474774260884532,0.0029994966087440204,0.002237387130442266,0.22929112691000808,0.22445697574457107,0.04585822538200161,0.11222848787228554
30,0.02,10.0,5.0,2.0,3,5.0,2.0,0.22865404934931458,0.22314171630608692,0.045730809869862915,0.11157085815304346,0.01884623210513594,0.015887143574442427,0.003769246421027188,0.007943571787221214,0.015048930447282175,0.004486280021810142,0.003009786089456435,0.002243140010905071,0.2284024386907875,0.22764945311890483,0.0456804877381575,0.11382472655945242
